CO_PER_ROL,YEAR,CUSIP,CONAME,EXEC_FNAME,EXEC_FULLNAME,EXEC_LNAME,EXEC_MNAME,CEOANN
23759,2003,00195750,AT&T CORP,David,David W. Dorman,Dorman,W.,CEO
23759,2004,00195750,AT&T CORP,David,David W. Dorman,Dorman,W.,CEO
29812,2004,00196310,A S V INC,Gary,Gary D. Lemke,Lemke,D.,CEO
29812,2005,00196310,A S V INC,Gary,Gary D. Lemke,Lemke,D.,CEO
33566,2006,00196310,A S V INC,Richard,Richard A. Benson,Benson,A.,CEO
54926,2015,00196310,A S V INC,Andrew,Andrew M. Rooke,Rooke,M.,CEO
54926,2016,00196310,A S V INC,Andrew,Andrew M. Rooke,Rooke,M.,CEO
2658,1993,00202M10,APL LTD,John,John M. Lillie,Lillie,M.,CEO
2658,1994,00202M10,APL LTD,John,John M. Lillie,Lillie,M.,CEO
2658,1995,00202M10,APL LTD,John,John M. Lillie,Lillie,M.,CEO
2661,1996,00202M10,APL LTD,Timothy,Timothy J. Rhein,Rhein,J.,CEO
2072,1992,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1993,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1994,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1995,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1996,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1997,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1998,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,1999,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2000,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2001,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2002,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2003,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2004,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2005,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
2072,2006,00206R10,AT&T INC,Edward,"Edward E. Whitacre, Jr.","Whitacre, Jr.",E.,CEO
28491,2007,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2008,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2009,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2010,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2011,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2012,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2013,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2014,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2015,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2016,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
28491,2017,00206R10,AT&T INC,Randall,Randall L. Stephenson,Stephenson,L.,CEO
4338,1993,00207N10,ATL ULTRASOUND INC,Dennis,Dennis C. Fill,Fill,C.,CEO
4338,1994,00207N10,ATL ULTRASOUND INC,Dennis,Dennis C. Fill,Fill,C.,CEO
4338,1995,00207N10,ATL ULTRASOUND INC,Dennis,Dennis C. Fill,Fill,C.,CEO
4338,1996,00207N10,ATL ULTRASOUND INC,Dennis,Dennis C. Fill,Fill,C.,CEO
4338,1997,00207N10,ATL ULTRASOUND INC,Dennis,Dennis C. Fill,Fill,C.,CEO
21872,2000,00207R10,ATMI INC,Eugene,Eugene G. Banucci,Banucci,G.,CEO
21872,2001,00207R10,ATMI INC,Eugene,Eugene G. Banucci,Banucci,G.,CEO
21872,2002,00207R10,ATMI INC,Eugene,Eugene G. Banucci,Banucci,G.,CEO
21872,2003,00207R10,ATMI INC,Eugene,Eugene G. Banucci,Banucci,G.,CEO
21872,2004,00207R10,ATMI INC,Eugene,Eugene G. Banucci,Banucci,G.,CEO
21873,2005,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2006,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2007,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2008,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2009,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2010,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2011,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2012,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
21873,2013,00207R10,ATMI INC,Douglas,Douglas A. Neugold,Neugold,A.,CEO
23633,2001,00209A10,AT&T WIRELESS SERVICES INC,John,John D. Zeglis,Zeglis,D.,CEO
23633,2002,00209A10,AT&T WIRELESS SERVICES INC,John,John D. Zeglis,Zeglis,D.,CEO
23633,2003,00209A10,AT&T WIRELESS SERVICES INC,John,John D. Zeglis,Zeglis,D.,CEO
34310,2007,00211W10,ATC TECHNOLOGY CORP,Donald,"Donald T. Johnson, Jr.","Johnson, Jr.",T.,CEO
34310,2008,00211W10,ATC TECHNOLOGY CORP,Donald,"Donald T. Johnson, Jr.","Johnson, Jr.",T.,CEO
34311,2009,00211W10,ATC TECHNOLOGY CORP,Todd,Todd R. Peters,Peters,R.,CEO
38198,2008,00213J10,ATC VENTURES GROUP INC,Jeffrey,Jeffrey M. Tetzlaff,Tetzlaff,M.,CEO
38198,2009,00213J10,ATC VENTURES GROUP INC,Jeffrey,Jeffrey M. Tetzlaff,Tetzlaff,M.,CEO
38202,2007,00213J10,ATC VENTURES GROUP INC,Ronald,Ronald Hickman,Hickman,,CEO
42648,2010,00213J10,ATC VENTURES GROUP INC,Robert,Robert Davis,Davis,,CEO
42648,2011,00213J10,ATC VENTURES GROUP INC,Robert,Robert Davis,Davis,,CEO
42959,2007,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2008,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2009,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2010,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2011,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2012,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2013,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2014,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2015,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2016,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
42959,2017,00215F10,ATN INTERNATIONAL INC,Michael,Michael T.C. Prior,Prior,T.C.,CEO
36029,2003,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36029,2004,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36029,2005,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36029,2006,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36029,2007,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36029,2008,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36029,2009,00215Q10,ARO LIQUIDATION INC,Julian,Julian R. Geiger,Geiger,R.,CEO
36031,2010,00215Q10,ARO LIQUIDATION INC,Thomas,Thomas P. Johnson,Johnson,P.,CEO
36031,2011,00215Q10,ARO LIQUIDATION INC,Thomas,Thomas P. Johnson,Johnson,P.,CEO
36031,2012,00215Q10,ARO LIQUIDATION INC,Thomas,Thomas P. Johnson,Johnson,P.,CEO
36031,2013,00215Q10,ARO LIQUIDATION INC,Thomas,Thomas P. Johnson,Johnson,P.,CEO
36031,2014,00215Q10,ARO LIQUIDATION INC,Thomas,Thomas P. Johnson,Johnson,P.,CEO
23603,2000,00244410,AVX CORP,Benedict,Benedict P. Rosen,Rosen,P.,CEO
23604,2001,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2002,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2003,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2004,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2005,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2006,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2007,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2008,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2009,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2010,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2011,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2012,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2013,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
23604,2014,00244410,AVX CORP,John,John S. Gilbertson,Gilbertson,S.,CEO
53405,2015,00244410,AVX CORP,John,John Sarvis,Sarvis,,CEO
53405,2016,00244410,AVX CORP,John,John Sarvis,Sarvis,,CEO
53405,2017,00244410,AVX CORP,John,John Sarvis,Sarvis,,CEO
5065,1993,00245110,AXA FINANCIAL INC,Richard,Richard H. Jenrette,Jenrette,H.,CEO
5065,1994,00245110,AXA FINANCIAL INC,Richard,Richard H. Jenrette,Jenrette,H.,CEO
5065,1995,00245110,AXA FINANCIAL INC,Richard,Richard H. Jenrette,Jenrette,H.,CEO
5066,1996,00245110,AXA FINANCIAL INC,Joseph,Joseph J. Melone,Melone,J.,CEO
5066,1997,00245110,AXA FINANCIAL INC,Joseph,Joseph J. Melone,Melone,J.,CEO
14303,1998,00245110,AXA FINANCIAL INC,Edward,Edward D. Miller,Miller,D.,CEO
14303,1999,00245110,AXA FINANCIAL INC,Edward,Edward D. Miller,Miller,D.,CEO
44985,2008,00245110,AXA FINANCIAL INC,Andrew,Andrew John McMahon,McMahon,John,CEO
44985,2009,00245110,AXA FINANCIAL INC,Andrew,Andrew John McMahon,McMahon,John,CEO
44985,2010,00245110,AXA FINANCIAL INC,Andrew,Andrew John McMahon,McMahon,John,CEO
18013,1998,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,1999,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2000,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2001,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2002,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2003,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2009,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2010,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2011,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2012,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2013,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2014,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2015,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2016,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
18013,2017,00246W10,AXT INC,Morris,Morris S. Young,Young,S.,CEO
24306,2004,00246W10,AXT INC,Donald,Donald L. Tatzin,Tatzin,L.,CEO
31161,2005,00246W10,AXT INC,C.,"C. S. Yin, Ph.D.","Yin, Ph.D.",S.,CEO
31161,2006,00246W10,AXT INC,C.,"C. S. Yin, Ph.D.","Yin, Ph.D.",S.,CEO
31161,2007,00246W10,AXT INC,C.,"C. S. Yin, Ph.D.","Yin, Ph.D.",S.,CEO
31161,2008,00246W10,AXT INC,C.,"C. S. Yin, Ph.D.","Yin, Ph.D.",S.,CEO
38049,2006,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2007,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2008,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2009,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2010,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2011,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2012,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
38049,2013,00247410,AZZ INC,David,David H. Dingus,Dingus,H.,CEO
49446,2014,00247410,AZZ INC,Thomas,Thomas E. Ferguson,Ferguson,E.,CEO
49446,2015,00247410,AZZ INC,Thomas,Thomas E. Ferguson,Ferguson,E.,CEO
49446,2016,00247410,AZZ INC,Thomas,Thomas E. Ferguson,Ferguson,E.,CEO
49446,2017,00247410,AZZ INC,Thomas,Thomas E. Ferguson,Ferguson,E.,CEO
17978,1998,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,1999,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2000,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2001,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2002,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2003,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2004,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2005,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2006,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17978,2007,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Sr.","Loudermilk, Sr.",Charles,CEO
17979,2008,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Jr.","Loudermilk, Jr.",Charles,CEO
17979,2009,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Jr.","Loudermilk, Jr.",Charles,CEO
17979,2010,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Jr.","Loudermilk, Jr.",Charles,CEO
17979,2011,00253530,AARON'S INC,Robert,"Robert Charles Loudermilk, Jr.","Loudermilk, Jr.",Charles,CEO
45024,2012,00253530,AARON'S INC,Ronald,Ronald W. Allen,Allen,W.,CEO
45024,2013,00253530,AARON'S INC,Ronald,Ronald W. Allen,Allen,W.,CEO
45024,2014,00253530,AARON'S INC,Ronald,Ronald W. Allen,Allen,W.,CEO
50434,2015,00253530,AARON'S INC,John,"John W. Robinson, III","Robinson, III",W.,CEO
50434,2016,00253530,AARON'S INC,John,"John W. Robinson, III","Robinson, III",W.,CEO
50434,2017,00253530,AARON'S INC,John,"John W. Robinson, III","Robinson, III",W.,CEO
35839,2006,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2007,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2008,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2009,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2010,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2011,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2012,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2013,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2014,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2015,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
35839,2016,00256710,ABAXIS INC,Clinton,Clinton H. Severson,Severson,H.,CEO
8311,1994,00278610,ABBEY HEALTHCARE GROUP INC,Timothy,Timothy M. Aitken,Aitken,M.,CEO
6,1992,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
6,1993,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
6,1994,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
6,1995,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
6,1996,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
6,1997,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
6,1998,00282410,ABBOTT LABORATORIES,Duane,Duane L. Burnham,Burnham,L.,CEO
13896,1999,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2000,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2001,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2002,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2003,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2004,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2005,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2006,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2007,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2008,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2009,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2010,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2011,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2012,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2013,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2014,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2015,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2016,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
13896,2017,00282410,ABBOTT LABORATORIES,Miles,Miles D. White,White,D.,CEO
46494,2010,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2011,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2012,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2013,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2014,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2015,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2016,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
46494,2017,00287Y10,ABBVIE INC,Richard,Richard A. Gonzalez,Gonzalez,A.,CEO
15624,1997,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,1998,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,1999,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2000,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2001,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2002,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2003,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2004,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2005,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2006,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2007,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2008,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2009,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2010,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2011,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2012,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2013,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
15624,2014,00289620,ABERCROMBIE & FITCH  -CL A,Michael,Michael S. Jeffries,Jeffries,S.,CEO
37617,2015,00289620,ABERCROMBIE & FITCH  -CL A,Jonathan,Jonathan E. Ramsden,Ramsden,E.,CEO
51157,2016,00289620,ABERCROMBIE & FITCH  -CL A,Joanne,Joanne C. Crevoiserat,Crevoiserat,C.,CEO
51159,2017,00289620,ABERCROMBIE & FITCH  -CL A,Fran,Fran Horowitz,Horowitz,,CEO
18727,1999,00339B10,ABGENIX INC,R.,R. Scott Greer,Greer,Scott,CEO
18727,2000,00339B10,ABGENIX INC,R.,R. Scott Greer,Greer,Scott,CEO
18727,2001,00339B10,ABGENIX INC,R.,R. Scott Greer,Greer,Scott,CEO
18731,2002,00339B10,ABGENIX INC,Raymond,Raymond M. Withy,Withy,M.,CEO
18731,2003,00339B10,ABGENIX INC,Raymond,Raymond M. Withy,Withy,M.,CEO
18731,2004,00339B10,ABGENIX INC,Raymond,Raymond M. Withy,Withy,M.,CEO
46485,2007,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2008,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2009,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2010,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2011,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2012,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2013,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2014,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2015,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2016,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
46485,2017,00365410,ABIOMED INC,Michael,Michael R. Minogue,Minogue,R.,CEO
15964,1997,00374N10,ABOVENET INC,Stephen,Stephen A. Garofalo,Garofalo,A.,CEO
15964,1998,00374N10,ABOVENET INC,Stephen,Stephen A. Garofalo,Garofalo,A.,CEO
15964,1999,00374N10,ABOVENET INC,Stephen,Stephen A. Garofalo,Garofalo,A.,CEO
15964,2000,00374N10,ABOVENET INC,Stephen,Stephen A. Garofalo,Garofalo,A.,CEO
39696,2007,00374N10,ABOVENET INC,William,William G. LaPerch,LaPerch,G.,CEO
39696,2008,00374N10,ABOVENET INC,William,William G. LaPerch,LaPerch,G.,CEO
39696,2009,00374N10,ABOVENET INC,William,William G. LaPerch,LaPerch,G.,CEO
39696,2010,00374N10,ABOVENET INC,William,William G. LaPerch,LaPerch,G.,CEO
39696,2011,00374N10,ABOVENET INC,William,William G. LaPerch,LaPerch,G.,CEO
55155,2010,00404A10,ACADIA HEALTHCARE CO INC,Trey,Trey Carter,Carter,,CEO
55158,2011,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
55158,2012,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
55158,2013,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
55158,2014,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
55158,2015,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
55158,2016,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
55158,2017,00404A10,ACADIA HEALTHCARE CO INC,Joey,Joey A. Jacobs,Jacobs,A.,CEO
29665,2004,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2005,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2006,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2007,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2008,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2009,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2010,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2011,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2012,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2013,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
29665,2014,00423910,ACADIA REALTY TRUST,Kenneth,Kenneth F. Bernstein,Bernstein,F.,CEO
